0.05	245.47
0.06	247.68
0.05	268.16
0.04	13.47
-0.10	54.80
-0.10	64.77
-0.09	69.20
-0.04	205.00
0.04	229.91
0.07	245.78
0.05	248.55
0.04	254.45
0.05	288.41
0.04	22.68
0.04	27.30
-0.05	56.80
-0.12	60.49
-0.09	68.05
0.04	88.52
0.04	235.14
0.06	241.05
0.04	243.63
0.10	264.10
0.04	270.55
0.06	282.91
0.04	31.91
-0.05	37.07
-0.07	45.74
-0.06	60.86
-0.06	74.88
-0.08	89.26
0.04	219.28
0.04	237.36
0.04	241.05
0.05	244.00
0.05	249.90
0.05	283.83
0.05	296.19
-0.13	55.17
-0.08	72.89
-0.03	232.87
0.05	238.03
0.06	243.01
0.05	262.02
0.03	273.46
-0.08	52.93
-0.11	60.49
-0.05	61.23
-0.04	101.25
-0.03	113.42
0.04	206.00
0.09	222.60
0.06	243.63
0.04	253.22
0.08	277.38
0.05	283.46
-0.07	36.72
-0.11	47.24
-0.13	64.40
-0.05	64.77
-0.04	108.31
0.04	147.80
0.03	167.73
-0.04	201.87
-0.04	206.48
0.04	232.87
-0.04	233.23
0.05	254.27
0.08	264.60
0.05	296.71
-0.17	45.92
-0.07	50.53
-0.08	80.04
0.04	193.09
0.04	225.00
0.10	239.75
0.08	256.91
-0.04	265.02
0.04	277.19
-0.05	41.68
-0.05	57.91
-0.05	68.98
-0.07	73.59
-0.04	87.23
0.04	179.45
-0.04	202.32
-0.04	206.74
0.04	239.02
0.08	242.34
0.04	246.58
0.09	291.02
-0.15	44.10
-0.05	74.73
-0.21	75.47
-0.04	198.18
-0.04	202.79
-0.04	211.83
0.05	231.02
0.05	236.74
0.04	239.14
0.04	265.71
0.04	276.41
0.07	286.38
-0.06	31.54
-0.19	68.05
-0.08	89.26
-0.04	207.30
0.08	242.34
-0.04	270.18
-0.15	43.92
-0.08	66.80
-0.05	74.92
-0.12	75.28
-0.05	103.89
-0.04	203.34
-0.04	216.81
0.07	234.53
0.06	254.09
-0.06	64.36
-0.06	65.47
-0.07	69.53
-0.04	47.98
-0.16	79.16
0.04	88.94
-0.04	93.37
-0.08	97.80
0.13	226.96
0.11	233.60
0.04	246.89
0.05	278.81
0.04	35.41
-0.07	38.73
-0.11	65.84
-0.06	88.71
0.04	154.73
-0.04	194.94
-0.03	195.31
0.09	239.20
0.04	248.05
0.04	26.94
-0.16	67.53
-0.06	76.58
-0.04	92.63
-0.04	200.21
0.04	222.16
0.05	227.88
0.08	253.16
0.12	268.66
-0.18	44.45
-0.06	56.43
-0.12	91.29
0.15	229.43
0.03	229.61
0.05	253.22
0.07	258.01
0.04	258.93
0.04	27.30
-0.07	49.24
-0.07	55.33
-0.19	78.20
-0.04	96.09
0.04	200.66
-0.04	205.08
0.06	221.50
0.06	227.03
0.05	248.98
0.11	260.59
0.03	18.64
